"id","catalogueNumber","scientificNameIntepreted","latitude","longitude","coordinateUncertaintyInMetres","month","year","basisOfRecord"
"35f27be1-5a55-4c0e-93e4-91d9b6b23031","SAOH17081801","Argyrodendron trifoliolatum",-28.7445200242558,153.444833,5,8,2017,"HUMAN_OBSERVATION"
"3626f3b2-1648-4f2f-befb-b9c69fe74573","","Argyrodendron trifoliolatum",-26.564989,152.766952,250,5,2003,"UNKNOWN"
"362aaab3-1923-451b-8c24-de855834c978","SAOH1706262B","Argyrodendron trifoliolatum",-28.695191024174,153.423238,10,5,2017,"HUMAN_OBSERVATION"
"37067735-29a1-49b6-bf0e-6a66e1095d16","SAOH17062627","Argyrodendron trifoliolatum",-28.695191024174,153.423238,10,5,2017,"HUMAN_OBSERVATION"
"371f8d70-8430-4aa6-b124-af1df08ec760","SAOH1807113Y","Argyrodendron trifoliolatum",-28.3785460236482,152.828327,10,6,2018,"HUMAN_OBSERVATION"
"37625f23-a4a6-4b4a-a4a6-7d336ea4fdfe","SAOH17072809","Argyrodendron trifoliolatum",-28.7959680243411,153.284968,10,5,2017,"HUMAN_OBSERVATION"
"3771a096-f935-4b91-af69-fa5e3c736e03","SPJGI2967883","Argyrodendron trifoliolatum",-28.7100120241986,153.613318,100,4,1994,"HUMAN_OBSERVATION"
"378388e9-f5f0-49ed-a660-85937d59ccb7","SPJGI2811508","Argyrodendron trifoliolatum",-28.3973110236794,153.236042,1000,1,1994,"HUMAN_OBSERVATION"
"37929806-fd33-4f5a-b0a2-8512e06f6ba1","SCOS1805150L","Argyrodendron trifoliolatum",-28.5081640238636,152.769512,10,4,2018,"HUMAN_OBSERVATION"
"37a06544-ea63-4a30-8202-a8d9f24df58f","SAOH1807111A","Argyrodendron trifoliolatum",-28.3182110235479,152.889291,10,6,2018,"HUMAN_OBSERVATION"
"3938433c-2eeb-45c0-b3ad-dd6327b09a52","SPJGI3570544","Argyrodendron trifoliolatum",-28.3679140236305,153.087298,10000,1,1970,"HUMAN_OBSERVATION"
"3943753a-fd9b-4e82-9a6f-883b786fae12","55272110","Argyrodendron trifoliolatum",-30.119092,153.148147,2,8,2020,"HUMAN_OBSERVATION"
"39547990-612c-47ac-8214-9c9854e5a932","SPXE9803033R","Argyrodendron trifoliolatum",-28.7094090241976,153.231436,1000,12,1996,"HUMAN_OBSERVATION"
"3964dea4-a7ed-495e-99a9-99386606b702","SPJGI5254158","Argyrodendron trifoliolatum",-28.3076710235303,153.274525,10,9,2017,"HUMAN_OBSERVATION"
"397f4bdf-eb19-4559-987f-2e8ddc530dd0","SAOH1708022X","Argyrodendron trifoliolatum",-28.2516560234371,153.262536,10,7,2017,"HUMAN_OBSERVATION"
"399af725-3932-4ea1-a2b2-1fa8bb38edf1","SPJGI4433115","Argyrodendron trifoliolatum",-30.3192500268387,152.975691,100,9,2010,"HUMAN_OBSERVATION"
"39b9673d-7b43-4e2f-aa80-ca085b0c753b","SJJSI0392183","Argyrodendron trifoliolatum",-28.7433030242538,153.446538,10,6,2017,"HUMAN_OBSERVATION"
"39dc5e2e-cfbb-4634-ba0c-10500d223a64","SPJGI3545002","Argyrodendron trifoliolatum",-28.8323440244014,153.288004,100,4,1982,"HUMAN_OBSERVATION"
"3aa40599-cc74-4869-bd48-5ec0cb92de57","SCOS1804092B","Argyrodendron trifoliolatum",-28.5661180239599,153.387468,7,2,2018,"HUMAN_OBSERVATION"
"3ab8ba95-9a56-43f8-838b-e2703910064b","SJJSI0901091","Argyrodendron trifoliolatum",-28.6822500241526,153.529033,50,3,2018,"HUMAN_OBSERVATION"
"3ae7c343-0453-4096-a41e-4276dfb619e8","SJCK98122220","Argyrodendron trifoliolatum",-28.9094850245291,153.3998,100,4,1995,"HUMAN_OBSERVATION"
"3b4ac836-42b6-4ba1-b40d-780bd3f97527","SIXRI0948786","Argyrodendron trifoliolatum",-30.0879170264636,153.151667,8,7,2015,"HUMAN_OBSERVATION"
"3bee3b7b-17ad-48a4-9a16-18c906d22274","SPJGI3547378","Argyrodendron trifoliolatum",-28.3191460235494,153.380274,100,3,1992,"HUMAN_OBSERVATION"
"3bfc5f07-d8f2-414a-a65f-8b65f31cab0e","SPJGI2975910","Argyrodendron trifoliolatum",-28.4071970236958,152.946953,100,7,1994,"HUMAN_OBSERVATION"
"3c7897ad-ac76-4463-990a-04220bbac429","SIXRI0950806","Argyrodendron trifoliolatum",-30.0879170264636,153.151667,8,7,2015,"HUMAN_OBSERVATION"
"3cbb98fc-9514-4c3a-967e-92fb2c7d8f2d","SAOH1807113F","Argyrodendron trifoliolatum",-28.3780710236474,152.830879,10,6,2018,"HUMAN_OBSERVATION"
"3cd4c87c-036a-468a-9dc4-0d676d991304","SPJGI3181336","Argyrodendron trifoliolatum",-28.4107710237018,153.525563,100,10,2006,"HUMAN_OBSERVATION"
"3cf47bd8-4c11-4ea5-a8ca-0ae73225c562","SPJGI4436985","Argyrodendron trifoliolatum",-30.290402026792,152.995893,100,11,2010,"HUMAN_OBSERVATION"
"3d2af291-d9af-4700-89db-c05f28533b92","","Argyrodendron trifoliolatum",-26.821726,152.890508,250,1,1993,"UNKNOWN"
"3d79ee17-9001-401e-b036-2d1667b3793e","SPJGI2755615","Argyrodendron trifoliolatum",-28.8189430243792,153.457147,100,11,1995,"HUMAN_OBSERVATION"
"3db40d53-9fe3-4284-b20e-6c350ae647b5","","Argyrodendron trifoliolatum",-26.705427,152.574105,500,5,2009,"UNKNOWN"
"3dc55ae2-3cf7-435a-9665-6646022a46b0","SEMT18050409","Argyrodendron trifoliolatum",-28.763921024288,152.751087,20,12,2017,"HUMAN_OBSERVATION"
"3e4c93ee-f355-4ab2-8e02-9499f0985981","SPJGI3549309","Argyrodendron trifoliolatum",-28.3699010236338,152.814922,100,3,1992,"HUMAN_OBSERVATION"
"3e809bd0-e4cf-4cd9-971f-82b703a73452","SAOH1708013V","Argyrodendron trifoliolatum",-28.9036000245193,153.410221,10,6,2017,"HUMAN_OBSERVATION"
"3e941465-27bb-4042-8a4d-9d26d54c995c","84674799","Argyrodendron trifoliolatum",-27.854406,153.233217,2683,6,2021,"HUMAN_OBSERVATION"
"3e9c5c25-3501-44de-a48f-698b7ee92fe8","20969081","Argyrodendron trifoliolatum",-28.810882,153.296548,122,2,2019,"HUMAN_OBSERVATION"
"3ed73fc1-c649-40be-a730-e8068f7d45c6","SAOH1708020C","Argyrodendron trifoliolatum",-28.7433030242538,153.446538,10,6,2017,"HUMAN_OBSERVATION"
"3ef2b11c-0f42-40ed-8b24-97fb88617c0d","SIXRI1505223","Argyrodendron trifoliolatum",-30.1195020265149,153.143877,7,10,2015,"HUMAN_OBSERVATION"
"3f042c8a-8add-4d3c-b7e5-4283f68e180d","SAOH17062618","Argyrodendron trifoliolatum",-28.6987110241799,153.424435,10,5,2017,"HUMAN_OBSERVATION"
"3f6aa2fa-9c96-4a0d-8557-bc640c529a58","","Argyrodendron trifoliolatum",-26.773444,153.037631,100,8,2010,"UNKNOWN"
"4021e20a-a72a-43c5-9cff-1f7f0f71c726","SPJGI4346589","Argyrodendron trifoliolatum",-28.3229420235557,153.478198,100,10,2005,"HUMAN_OBSERVATION"
"405c9912-b52f-40a8-b8c2-1003f8c43442","SJJSI0744285","Argyrodendron trifoliolatum",-28.6400400240826,153.3334,5,2,2016,"HUMAN_OBSERVATION"
"409a9ee5-a6cd-4a73-adc9-13a353573773","86706010","Argyrodendron trifoliolatum",-30.248401,153.103719,2,7,2021,"HUMAN_OBSERVATION"
"40d34315-f6e9-4129-bb3f-70177725c96a","SPJGI3529910","Argyrodendron trifoliolatum",-28.6702120241326,153.581595,100,6,1979,"HUMAN_OBSERVATION"
"41a724ec-e7f6-40ae-8a6e-4ab97a1ab0bb","SJJSI0390865","Argyrodendron trifoliolatum",-28.5292140238986,153.536996,10,6,2017,"HUMAN_OBSERVATION"
"41d089fe-81eb-4110-95d5-b320aff54dd7","SPJGI3547770","Argyrodendron trifoliolatum",-28.541516023919,153.215554,100,3,1992,"HUMAN_OBSERVATION"
"41e544f8-a0e2-4f61-8360-00c4c01e2b72","SJJSI0389875","Argyrodendron trifoliolatum",-28.2456540234272,153.297394,10,6,2017,"HUMAN_OBSERVATION"
"420ec395-80df-434a-8f9a-7e73f33d0b40","SPJGI3540230","Argyrodendron trifoliolatum",-28.7436630242544,153.4471,100,7,1990,"HUMAN_OBSERVATION"
"423c5143-fe82-4d6b-a246-91208574914a","SJJSI0744272","Argyrodendron trifoliolatum",-28.6379600240791,153.3289,5,6,2015,"HUMAN_OBSERVATION"
"42c5b2af-062a-4326-a5ce-d23a03fa8a16","","Argyrodendron trifoliolatum",-28.2487,153.2259,1500,10,1999,"UNKNOWN"
"42fa6b7f-b46c-4c6c-ace6-9edbb6dac46b","SPJGI5288637","Argyrodendron trifoliolatum",-28.6567480241103,153.556749,6,10,2017,"HUMAN_OBSERVATION"
"42fe5131-2fbc-4dc4-be86-634156f15914","SAOH1708014M","Argyrodendron trifoliolatum",-28.7442450242554,153.448293,10,6,2017,"HUMAN_OBSERVATION"
"4306a1f4-79e1-456b-b96e-5d777d710690","SEMT1805021C","Argyrodendron trifoliolatum",-28.7980640243446,152.739683,10,12,2017,"HUMAN_OBSERVATION"
"43606c81-476f-4e2c-973e-ec552f1cf4ca","","Argyrodendron trifoliolatum",-28.226944,153.370556,250,9,1999,"UNKNOWN"
"43e6dcf2-ef3d-4034-92bc-1e4c1ac58e51","66990571","Argyrodendron trifoliolatum",-25.344445,152.854583,5,12,2020,"HUMAN_OBSERVATION"
"447f1e36-c64c-4543-8ec0-a6cc000ab84a","SPJGI2806225","Argyrodendron trifoliolatum",-28.6359690240758,153.37348,100,8,1994,"HUMAN_OBSERVATION"
"454c7835-5b75-4ba7-a20f-8527e9154cde","SJJSI0394698","Argyrodendron trifoliolatum",-28.2516560234371,153.262536,10,7,2017,"HUMAN_OBSERVATION"
"4597a302-528f-4687-aa90-777c190ac99f","SPJGI4436618","Argyrodendron trifoliolatum",-30.260738026744,152.975913,100,11,2010,"HUMAN_OBSERVATION"
"46704758-486c-45e1-84ba-bdce830bc5bf","SPJGI3551520","Argyrodendron trifoliolatum",-28.3214750235533,153.183639,100,3,1992,"HUMAN_OBSERVATION"
"46e9b1b9-c0bb-4a40-8fc7-3bc6ddc82c4e","SPJGI2806276","Argyrodendron trifoliolatum",-28.6350660240743,153.373477,100,8,1994,"HUMAN_OBSERVATION"
"47383365-05c5-48ad-a019-20640e2a3205","SPJGI3179956","Argyrodendron trifoliolatum",-28.2458260234274,153.50934,100,11,2006,"HUMAN_OBSERVATION"
"473edc5d-a44b-4744-941e-40887310da1a","SPJGI3539182","Argyrodendron trifoliolatum",-28.7699130242979,153.524411,100,3,1992,"HUMAN_OBSERVATION"
"47d3d94e-3266-4c7b-ad07-ffd6cb9ae896","","Argyrodendron trifoliolatum",-28.840524,153.288128,NA,5,2021,"HUMAN_OBSERVATION"
"47e0b0e9-a138-4ba9-94cf-0e2abea5f4a4","","Argyrodendron trifoliolatum",-28.236111,153.376111,600,2,1986,"UNKNOWN"
"47f961ae-1fc2-4bda-8676-36f26f19e4fa","SAOH17062657","Argyrodendron trifoliolatum",-28.6964180241761,153.42479,5,5,2017,"HUMAN_OBSERVATION"
"480230cc-aadf-4d10-811a-99c6ab748e2f","SPJGI5355306","Argyrodendron trifoliolatum",-28.378430023648,152.829052,10,6,2018,"HUMAN_OBSERVATION"
"482b5474-10ca-4580-acba-e75af5623eb2","SPJGI5297346","Argyrodendron trifoliolatum",-28.8251040243894,153.447266,4,2,2018,"HUMAN_OBSERVATION"
"48404d64-4f4c-4fed-b132-faba2a30f4ed","16332033","Argyrodendron trifoliolatum",-28.226026,153.116319,279,6,2018,"HUMAN_OBSERVATION"
"4917bd0f-d474-4c3e-8d4c-51ae9d2c375c","SIXRI1510218","Argyrodendron trifoliolatum",-28.7167400242098,153.104624,9,1,2016,"HUMAN_OBSERVATION"
"495f26a4-9826-4cdf-bd91-943e2750f9db","SPJGI3569283","Argyrodendron trifoliolatum",-28.5731720239716,153.395754,10000,1,1970,"HUMAN_OBSERVATION"
"499983f3-d6c8-4fdf-850e-90c39411d94e","SPJGI4436619","Argyrodendron trifoliolatum",-30.260738026744,152.975913,100,11,2010,"HUMAN_OBSERVATION"
"4a05402d-b3d2-4f28-959a-b04e09993519","SPJGI2963251","Argyrodendron trifoliolatum",-28.4034900236897,152.829554,100,9,1994,"HUMAN_OBSERVATION"
"4a61299b-3de6-49bd-8f71-9b3d7d2583be","SPJGI3544331","Argyrodendron trifoliolatum",-28.7799830243146,153.331536,100,7,1989,"HUMAN_OBSERVATION"
"4a92b60a-a574-4fe3-b4b7-8303b4828ed2","SPJGI3551785","Argyrodendron trifoliolatum",-28.3409890235857,153.13022,100,2,1977,"HUMAN_OBSERVATION"
"4ab4bffa-ab95-44fa-81de-e24d103e70a7","SAOH16052126","Argyrodendron trifoliolatum",-28.7250530242236,153.125941,12,1,2016,"HUMAN_OBSERVATION"
"4b1bea35-dbab-4048-8da2-4a2aea5c3a82","SPJGI3530858","Argyrodendron trifoliolatum",-30.4379770270305,153.066918,100,6,1984,"HUMAN_OBSERVATION"
"4b49f571-87a2-4369-a6ef-f6acf3491a94","SIXRI1508713","Argyrodendron trifoliolatum",-28.397076023679,152.710065,8,1,2016,"HUMAN_OBSERVATION"
"4b9afe46-3d22-4358-b56c-786c9290e90d","SPJGI3521262","Argyrodendron trifoliolatum",-28.865966024457,153.404229,100,3,1992,"HUMAN_OBSERVATION"
"4c9676c2-83ef-4b52-802f-8b9fd5622e6d","SAOH1706261Z","Argyrodendron trifoliolatum",-28.6944840241729,153.423749,10,5,2017,"HUMAN_OBSERVATION"
"4d10a443-8b20-439b-8c94-a36625aeee97","88924065","Argyrodendron trifoliolatum",-30.245127,153.099627,2,7,2021,"HUMAN_OBSERVATION"
"4d165c1f-96e9-4405-b0fd-71f01df94bc9","SDNK1803152B","Argyrodendron trifoliolatum",-28.7031780241873,153.404618,4,1,2018,"HUMAN_OBSERVATION"
"4d4099cd-0c5c-4650-b54a-9bb615e07c2d","SAOH1708012Y","Argyrodendron trifoliolatum",-28.9025720245176,153.411,10,6,2017,"HUMAN_OBSERVATION"
"4d4df13e-e67a-44de-848b-1c2e53b21c43","SDNK1803040B","Argyrodendron trifoliolatum",-28.6205880240503,152.871012,9,12,2017,"HUMAN_OBSERVATION"
"4dc1024c-7ed4-4281-9966-c9128547e5af","SJJSI0744278","Argyrodendron trifoliolatum",-28.6403500240831,153.3344,5,2,2016,"HUMAN_OBSERVATION"
"4e29f75e-8e20-440f-b403-a380b34c782e","SPJGI5298829","Argyrodendron trifoliolatum",-28.7570490242766,153.412456,6,2,2018,"HUMAN_OBSERVATION"
"4e48946a-096c-4385-a236-2cbab0be65f5","SPJGI6116598","Argyrodendron trifoliolatum",-28.4140800237073,153.033417,10,5,2019,"HUMAN_OBSERVATION"
"4e6bbf2d-aef0-4149-ac7d-0f91602924ed","","Argyrodendron trifoliolatum",-27.51667,152.7666,1000,1,1987,"UNKNOWN"
"4f390daa-ddfb-40b6-8f7a-a3bd2786600f","SAOH1708010C","Argyrodendron trifoliolatum",-28.636698024077,153.331895,10,6,2017,"HUMAN_OBSERVATION"
"50798070-4db9-4bb2-a175-91c2e9d1b781","SPJGI4375916","Argyrodendron trifoliolatum",-28.8563620244411,153.444313,10,3,2011,"HUMAN_OBSERVATION"
"508c03eb-7661-47d7-8ac6-e8070ef999fc","SPJGI5351999","Argyrodendron trifoliolatum",-28.7136040242046,153.613198,10,11,1990,"HUMAN_OBSERVATION"
"512d7d4a-82b3-440c-812d-d7f543edc668","SCOS1804040C","Argyrodendron trifoliolatum",-28.7969120243427,153.445649,12,2,2018,"HUMAN_OBSERVATION"
"515f59af-4b3f-404d-a7d8-ad9ec09a9b52","SJJSI0744283","Argyrodendron trifoliolatum",-28.6395500240817,153.3339,5,2,2016,"HUMAN_OBSERVATION"
"517cee75-e0df-43e2-b8d8-6c1fa3c10b1e","SPJGI3961245","Argyrodendron trifoliolatum",-28.2458260234274,153.50934,100,11,2006,"HUMAN_OBSERVATION"
"51dddfe2-0bbd-490e-9819-a1ee643e5907","SPJGI5355533","Argyrodendron trifoliolatum",-28.6036890240222,152.711566,10,6,2018,"HUMAN_OBSERVATION"
"51e6892a-c71f-485c-997f-c26bce9b2692","55269945","Argyrodendron trifoliolatum",-30.119045,153.151192,2,8,2020,"HUMAN_OBSERVATION"
"520ef2d3-7f6e-4441-8bb3-0835d3bdee2c","SJJSI0390208","Argyrodendron trifoliolatum",-28.4629140237884,153.175109,10,6,2017,"HUMAN_OBSERVATION"
"526d0bab-53b7-4a22-90bd-8e914f12e1d1","15382707","Argyrodendron trifoliolatum",-28.810867,153.296353,122,7,2018,"HUMAN_OBSERVATION"
"530ba141-4408-4ca3-9785-5e7a9e393268","SJJSI0392540","Argyrodendron trifoliolatum",-28.5418810239196,153.292131,10,6,2017,"HUMAN_OBSERVATION"
"530fc4b0-dbcc-4555-b854-a1711ca81850","SCOS18012303","Argyrodendron trifoliolatum",-28.6299940240659,153.208707,7,11,2017,"HUMAN_OBSERVATION"
"531f2c73-f424-435d-8088-b23786045284","SCOS18042002","Argyrodendron trifoliolatum",-28.8843780244875,153.401206,6,1,2018,"HUMAN_OBSERVATION"
"533889a0-cccf-41ff-a6ed-321278f55715","SPJGI5354968","Argyrodendron trifoliolatum",-28.3182110235479,152.889291,10,6,2018,"HUMAN_OBSERVATION"
"53b811a1-ef3b-4ea3-be25-744f633ee465","SIXRI0949136","Argyrodendron trifoliolatum",-30.4238450270077,152.895736,10,6,2015,"HUMAN_OBSERVATION"
"54e3dfe3-b966-48f5-9df2-255e82a92187","SIXRI0948698","Argyrodendron trifoliolatum",-30.1980460266424,153.019542,8,6,2015,"HUMAN_OBSERVATION"
"550c2b4c-1785-4d06-84e7-1fd6546dd9ab","SJJSI0744282","Argyrodendron trifoliolatum",-28.6395700240818,153.3342,5,2,2016,"HUMAN_OBSERVATION"
"554c6656-b363-4362-9e99-5c1655f61d7f","SPJGI3548665","Argyrodendron trifoliolatum",-29.9925130263084,152.670809,100,3,1992,"HUMAN_OBSERVATION"
"56294e33-8fe7-4829-bd0b-ade721579bfa","","Argyrodendron trifoliolatum",-28.300317,152.947219,2000,1,1986,"UNKNOWN"
"56298500-f52d-4f9f-bb9e-c84ea78fbbe0","SAOH16051921","Argyrodendron trifoliolatum",-28.5326230239042,152.77323,11,1,2016,"HUMAN_OBSERVATION"
"5664f91b-e321-4010-b2ce-c125c4477194","SAOH1706262U","Argyrodendron trifoliolatum",-28.8361870244077,153.438475,10,5,2017,"HUMAN_OBSERVATION"
"570d23e6-da14-426a-ad04-747fe5b38edb","SDMPI0223133","Argyrodendron trifoliolatum",-28.6108380240341,153.562571,1000,1,2006,"HUMAN_OBSERVATION"
"57283a28-eac2-4435-9a7f-8d9ca38cb66b","SCOS1804050J","Argyrodendron trifoliolatum",-28.7479030242614,153.413301,9,2,2018,"HUMAN_OBSERVATION"
"580d8c87-3de0-4b16-834f-a411a30ad89d","SPJGI2975218","Argyrodendron trifoliolatum",-28.3431110235893,152.958209,100,8,1994,"HUMAN_OBSERVATION"
"582f51f9-e4e5-4a10-84e9-b5e53a2a9b63","","Argyrodendron trifoliolatum",-26.65437,152.632787,50,9,2008,"UNKNOWN"
"5849b7b6-6bf4-455c-be15-fb54f59d3d96","SPJGI3540646","Argyrodendron trifoliolatum",-28.6797580241484,153.435856,100,3,1992,"HUMAN_OBSERVATION"
"5880e5d5-8181-4cd8-881f-5aaea41e4a95","SAOH1708024Z","Argyrodendron trifoliolatum",-28.3446520235918,153.290031,10,4,2017,"HUMAN_OBSERVATION"
"58afedb9-dba0-4ebb-8ca8-b71be9ca626c","SCOS18012300","Argyrodendron trifoliolatum",-28.6299940240659,153.208707,7,11,2017,"HUMAN_OBSERVATION"
"58ef2ead-bcd5-42db-8c43-88664dda74c2","SDNK1803040S","Argyrodendron trifoliolatum",-28.6164820240435,152.872664,10,12,2017,"HUMAN_OBSERVATION"
"5935c034-3517-4cc2-8294-ec838fa6dd97","SJJSI0393619","Argyrodendron trifoliolatum",-28.777773024311,153.330568,10,5,2017,"HUMAN_OBSERVATION"
"595dbfc6-1c89-460e-b633-35a9ab5eef19","SAOH1706261F","Argyrodendron trifoliolatum",-28.6987110241799,153.424435,10,5,2017,"HUMAN_OBSERVATION"
"5a0b7493-510e-4d60-841f-7cc7756a35cc","SJJSI0393433","Argyrodendron trifoliolatum",-28.8362270244078,153.437954,10,5,2017,"HUMAN_OBSERVATION"
"5a304e87-09ea-49f6-83d6-1c47a1b929f1","SPJGI3542925","Argyrodendron trifoliolatum",-28.5233320238888,153.254609,100,3,1992,"HUMAN_OBSERVATION"
"5a5f8ae1-097c-42a8-b7f6-fefa46f3ccb0","SPJGI2967187","Argyrodendron trifoliolatum",-28.2969550235125,153.185657,100,9,1994,"HUMAN_OBSERVATION"
"5acb8b81-9284-4ebe-af51-5d771ac530d0","SPJGI5347478","Argyrodendron trifoliolatum",-28.7843010243218,152.718109,10,4,2018,"HUMAN_OBSERVATION"
"5bb4b715-c915-4444-87a5-4176b5a24801","SJJSI0393294","Argyrodendron trifoliolatum",-28.7782600243118,153.331311,10,5,2017,"HUMAN_OBSERVATION"
"5bfed4ba-9b3b-4d13-8a70-9fb5c12b2160","SPJGI5351515","Argyrodendron trifoliolatum",-28.7087500241965,153.614685,10,11,1990,"HUMAN_OBSERVATION"
"5cbfcff8-b44f-47fc-a638-3a7c1372e730","SPJGI3550106","Argyrodendron trifoliolatum",-28.3902040236676,153.118449,100,2,1977,"HUMAN_OBSERVATION"
"5d54b865-643f-407e-96f5-7aa0070fbf7f","SPJGI6116486","Argyrodendron trifoliolatum",-28.410280023701,153.031619,10,5,2019,"HUMAN_OBSERVATION"
"5d8c6290-b882-4a3f-b1e5-85968d6cbd93","SPJGI6116980","Argyrodendron trifoliolatum",-28.400691023685,153.042764,10,5,2019,"HUMAN_OBSERVATION"
"5df3425f-6c9c-4b24-b198-963cbfa4d179","SPJGI6116767","Argyrodendron trifoliolatum",-28.404261023691,153.021602,10,5,2019,"HUMAN_OBSERVATION"
"5e293fb1-595e-4113-8249-6a7f2654cc91","SAOH1706260M","Argyrodendron trifoliolatum",-28.8158640243741,153.400349,10,5,2017,"HUMAN_OBSERVATION"
"5e39cb86-9c0b-415f-ad6c-76ee483a7c24","SPJGI3540728","Argyrodendron trifoliolatum",-28.6887510241634,153.440571,100,3,1992,"HUMAN_OBSERVATION"
"5f2ac7e0-6cc2-432f-ae54-0ec8a0dfbeb0","SJJT0403051I","Argyrodendron trifoliolatum",-30.1138260265057,153.182733,100,7,2003,"HUMAN_OBSERVATION"
"5f34d3de-2f62-4f2a-93db-b1aec0c892cd","SPJGI2963726","Argyrodendron trifoliolatum",-28.3232120235562,152.887829,100,12,1994,"HUMAN_OBSERVATION"
"5f4395f1-1f79-4e4e-9833-996c32605129","SDNK1803151H","Argyrodendron trifoliolatum",-28.6941110241722,153.408954,9,1,2018,"HUMAN_OBSERVATION"
"5fc5a3fa-8c81-47e1-80e5-53dc71663c70","SPJGI3174941","Argyrodendron trifoliolatum",-28.2144460233752,153.462019,100,5,2006,"HUMAN_OBSERVATION"
"5fdaa2fd-aa16-4987-b42b-dab57ee02466","SPJGI3554510","Argyrodendron trifoliolatum",-28.3786960236484,152.712822,100,3,1992,"HUMAN_OBSERVATION"
"5fffe95c-0235-4f81-abe0-19a905b75de2","SPJGI3520986","Argyrodendron trifoliolatum",-30.4487000270478,152.895883,100,3,1992,"HUMAN_OBSERVATION"
"606a0a25-c4a5-4615-a8ea-692ca5e908b9","SEMT18080234","Argyrodendron trifoliolatum",-28.504189023857,152.767661,10,4,2018,"HUMAN_OBSERVATION"
"606ad73b-3249-4a1f-853b-cf00a5cd1376","SPJGI2823043","Argyrodendron trifoliolatum",-30.4477970270463,152.894842,100,1,1970,"HUMAN_OBSERVATION"
"61a45d1a-7a21-449b-9400-32f0a6698af0","69663942","Argyrodendron trifoliolatum",-30.247229,153.10501,2,2,2021,"HUMAN_OBSERVATION"
"62641b22-a17b-4a9f-ad03-25351d306cca","SPJGI3175366","Argyrodendron trifoliolatum",-28.5137240238728,153.526236,100,4,2006,"HUMAN_OBSERVATION"
"62ec42b8-c49b-4a35-a2d4-c866da256086","SPJGI2807078","Argyrodendron trifoliolatum",-28.4793130238157,153.171672,100,8,1995,"HUMAN_OBSERVATION"
"63818788-74a8-4d58-9f0a-171292a0c309","SEMT18080238","Argyrodendron trifoliolatum",-28.504189023857,152.767661,10,4,2018,"HUMAN_OBSERVATION"
"63b9d073-008e-4390-a7d6-e34538f2b51c","SAOH17062653","Argyrodendron trifoliolatum",-28.6964180241761,153.42479,5,5,2017,"HUMAN_OBSERVATION"
"64059793-97ca-42da-bf2e-9d4f0a289b3d","SPJGI3541021","Argyrodendron trifoliolatum",-28.6926970241699,153.408599,100,2,1981,"HUMAN_OBSERVATION"
"6456b4f9-3c6f-4f0a-b555-a3d6aa539c3b","SIXRI0948450","Argyrodendron trifoliolatum",-30.4288970270158,152.954952,9,7,2015,"HUMAN_OBSERVATION"
"6473a274-3993-4afd-867d-1b836ca91920","SDNK1803151L","Argyrodendron trifoliolatum",-28.6968060241767,153.404276,7,1,2018,"HUMAN_OBSERVATION"
"649450f1-8428-4ade-8c95-3f5ec95679fc","SJFAI0000900","Argyrodendron trifoliolatum",-28.6964840241762,153.475719,500,7,2012,"HUMAN_OBSERVATION"
"64c7145c-0276-4e1b-8432-4d30570a230d","84679046","Argyrodendron trifoliolatum",-27.851314,153.234375,24,6,2021,"HUMAN_OBSERVATION"
"6548c2eb-3c1c-4c0c-ab38-e63400eaf9f8","SAOH1605191F","Argyrodendron trifoliolatum",-28.397076023679,152.710065,8,1,2016,"HUMAN_OBSERVATION"
"65ae2260-b006-49ef-840e-7fc8255dd060","SAOH17080201","Argyrodendron trifoliolatum",-28.7433030242538,153.446538,10,6,2017,"HUMAN_OBSERVATION"
"65b5054b-b9ee-452b-a706-184787642c72","SAOH1706263P","Argyrodendron trifoliolatum",-28.7792540243134,153.331162,10,5,2017,"HUMAN_OBSERVATION"
"66227188-7c73-418c-99ca-e2cc8a0952d2","SPJGI3544155","Argyrodendron trifoliolatum",-28.7497970242646,153.479686,100,2,1981,"HUMAN_OBSERVATION"
"664f73b2-0ed2-488c-b698-9c28be87ad91","SPJGI2785713","Argyrodendron trifoliolatum",-28.730733024233,152.737168,100,1,1994,"HUMAN_OBSERVATION"
"66c56853-45ae-40cf-b5e6-1f2676ef3d71","SAOH19072400","Argyrodendron trifoliolatum",-28.3983440236811,153.236702,10,7,2019,"HUMAN_OBSERVATION"
"66ec319b-35bf-4e93-8d2c-3797528134cf","SDMPI0222999","Argyrodendron trifoliolatum",-28.6998070241817,153.547954,100,11,2005,"HUMAN_OBSERVATION"
"67a2ce2e-719c-4044-bba2-9542fff59669","SCOS1801040M","Argyrodendron trifoliolatum",-28.6567480241103,153.556749,6,10,2017,"HUMAN_OBSERVATION"
"682ea09c-e894-41c5-a47a-20222f811076","SPJGI2811902","Argyrodendron trifoliolatum",-28.637310024078,153.375263,1000,1,1994,"HUMAN_OBSERVATION"
"687836bd-49eb-4efe-8812-fe5e7bf6400b","SJJSI0652174","Argyrodendron trifoliolatum",-28.5433850239221,153.491672,100,12,2017,"HUMAN_OBSERVATION"
"688e7227-712b-4d92-aef2-2ecd619148f7","SPJGI5311233","Argyrodendron trifoliolatum",-28.8843780244875,153.401206,6,1,2018,"HUMAN_OBSERVATION"
"696abb6a-16b4-41e2-a724-5d62c9f43e5c","87689060","Argyrodendron trifoliolatum",-30.199374,153.018883,4,7,2021,"HUMAN_OBSERVATION"
